id,team_id,treatment,region,organization,job_family,performance_rating,gender,age,tenure_months,num_direct_reports,tot_span_of_control,baseline_manager_efficacy,baseline_workload,baseline_stay_intention,propensity_score,exit_date,manager_efficacy_index,workload_index_mgr,stay_intention_index_mgr
1927,752,0,Middle East & Africa,HR,IT & Digital,Meets,Female,37,4,5,7,3.19,1.53,1.8,0.0383,,4.2,2.3,3.8
1928,84,0,Asia Pacific,R&D,Market Access,Below,Male,43,7,5,16,2.51,2.88,2.62,0.0,,1.4,3.4,2.0
1929,922,0,Europe,Finance,Data Science,Meets,Female,32,20,10,14,2.83,3.16,3.43,0.0331,,4.2,3.0,3.5
1930,954,0,Middle East & Africa,Finance,Communications,Exceeds,Male,30,7,7,21,2.97,4.24,1.0,0.0588,,2.8,4.7,2.1
1931,433,0,Latin America,Manufacturing,Market Access,Exceeds,Male,32,21,12,43,5.0,1.79,3.81,0.0616,,4.1,2.3,2.5
1932,826,0,Middle East & Africa,HR,Pharmacovigilance,Below,Female,41,15,11,17,2.11,2.44,2.34,0.0,,1.6,3.9,2.9
1933,1041,0,Latin America,Finance,Finance & Accounting,Meets,Male,51,13,12,20,2.57,3.32,3.82,0.0331,,2.9,2.6,3.8
1934,842,0,Asia Pacific,HR,Quality Assurance,Below,Female,45,17,5,10,2.58,3.67,1.0,0.0,,3.5,3.8,1.5
1935,384,0,Middle East & Africa,Manufacturing,IT & Digital,Meets,Male,43,2,10,18,4.64,4.09,1.74,0.0348,,4.4,3.2,2.8
1936,495,0,Latin America,Manufacturing,Data Science,Meets,Female,47,8,7,24,3.52,1.25,3.3,0.0348,2026-01-20,,,
1937,890,0,Asia Pacific,Finance,Communications,Meets,Male,40,10,12,47,2.37,3.18,3.75,0.0331,,2.8,3.8,3.3
1938,36,0,Europe,R&D,Quality Assurance,Meets,Male,34,12,5,26,3.37,3.47,4.03,0.0977,,3.6,2.0,3.2
1939,696,0,Latin America,Digital,IT & Digital,Meets,Female,38,28,12,15,3.03,3.8,3.61,0.0853,,3.7,3.5,3.0
1940,201,0,Europe,Commercial,Medical Affairs,Meets,Male,36,2,8,14,2.96,2.95,2.67,0.0422,,4.4,3.1,1.0
1941,651,0,Europe,Digital,Marketing,Exceeds,Male,32,9,10,17,3.82,3.47,3.28,0.1452,,4.2,2.7,2.8
1942,697,0,North America,Digital,IT & Digital,Meets,Male,37,9,11,24,2.93,4.38,4.03,0.0853,,3.4,3.8,3.2
1943,727,0,Middle East & Africa,HR,Market Access,Meets,Male,29,18,11,14,3.81,2.86,3.8,0.0383,,3.0,1.0,2.9
1944,497,0,Latin America,Manufacturing,Regulatory Affairs,Meets,Male,36,8,8,21,3.85,3.14,2.26,0.0348,,2.7,2.6,2.5
1945,772,1,Europe,HR,Quality Assurance,Exceeds,Male,37,14,10,17,2.54,2.94,3.44,0.0677,,3.5,3.9,4.1
1946,977,0,North America,Finance,Finance & Accounting,Below,Female,37,9,11,24,2.86,2.67,2.7,0.0,,3.8,4.0,2.0
1947,325,0,Asia Pacific,Commercial,Pharmacovigilance,Exceeds,Female,48,13,12,42,3.26,1.74,4.1,0.0743,2026-11-07,3.8,1.0,4.2
1948,903,0,Latin America,Finance,Supply Chain,Below,Female,39,8,9,14,5.0,2.68,2.2,0.0,2026-12-24,3.5,2.9,3.4
1949,95,0,Europe,R&D,Quality Assurance,Far Below,Female,49,10,8,19,3.26,3.67,3.43,0.0,,3.5,4.5,3.1
1950,247,0,Middle East & Africa,Commercial,Supply Chain,Below,Male,30,7,7,11,3.56,3.61,3.74,0.0,,3.5,2.3,2.2
1951,876,0,North America,HR,Human Resources,Far Exceeds,Female,43,5,11,17,3.12,2.93,1.8,0.1168,,3.0,4.7,1.2
1952,787,0,Europe,HR,Market Access,Meets,Male,39,27,7,31,2.77,3.01,2.2,0.0383,,4.2,3.0,1.9
1953,1034,0,Middle East & Africa,Finance,Medical Affairs,Far Below,Non-Binary/Other,37,12,11,13,2.69,1.31,4.59,0.0,,3.3,2.5,2.3
1954,863,0,Europe,HR,Clinical Operations,Far Exceeds,Male,30,2,10,23,3.52,4.05,3.41,0.1168,,2.7,4.8,4.9
1955,742,0,Latin America,HR,Data Science,Meets,Female,40,10,11,21,3.78,1.09,4.18,0.0383,,3.3,1.8,1.5
1956,608,0,Latin America,Digital,Supply Chain,Exceeds,Female,52,18,7,16,1.57,1.75,2.12,0.1452,,2.4,2.6,3.7
1957,164,0,Latin America,R&D,Human Resources,Meets,Male,41,10,12,18,3.59,3.0,1.88,0.0977,,2.1,3.5,3.4
1958,554,0,North America,Digital,Human Resources,Below,Non-Binary/Other,38,3,12,17,3.7,3.54,2.89,0.0,,4.5,3.7,1.8
1959,727,0,Latin America,HR,Supply Chain,Meets,Male,39,4,10,19,4.52,4.42,2.19,0.0383,,5.0,3.6,2.9
1960,421,0,Middle East & Africa,Manufacturing,Human Resources,Meets,Female,42,6,11,17,4.17,3.92,1.0,0.0348,,2.7,3.0,2.6
1961,699,0,Europe,Digital,Finance & Accounting,Meets,Female,47,14,5,17,2.88,3.69,4.03,0.0853,2026-03-04,,,
1962,879,0,Asia Pacific,HR,Data Science,Meets,Male,36,7,6,12,2.45,3.4,4.39,0.0383,2026-10-08,4.2,3.2,3.0
1963,839,0,Middle East & Africa,HR,Clinical Operations,Meets,Male,39,8,12,33,2.8,1.0,4.07,0.0383,,3.5,1.3,3.5
1964,143,0,Middle East & Africa,R&D,Market Access,Meets,Female,38,9,10,19,3.67,3.44,4.34,0.0977,,4.9,2.8,3.0
1965,985,0,Latin America,Finance,Pharmacovigilance,Meets,Female,35,8,9,16,3.01,4.03,3.35,0.0331,2026-03-09,,,
1966,248,0,North America,Commercial,IT & Digital,Meets,Female,39,18,8,24,3.73,1.57,2.42,0.0422,,3.9,1.2,2.7
1967,616,0,Europe,Digital,Marketing,Below,Female,47,9,12,18,4.85,3.18,4.96,0.0,,3.3,2.9,3.2
1968,580,0,North America,Digital,Finance & Accounting,Meets,Male,34,16,12,19,4.12,1.51,4.21,0.0853,,4.4,2.0,3.9
1969,599,0,Europe,Digital,Finance & Accounting,Meets,Female,40,22,11,17,3.62,3.73,3.5,0.0853,,4.0,3.4,5.0
1970,870,0,Europe,HR,IT & Digital,Exceeds,Non-Binary/Other,40,8,9,14,3.29,2.1,1.0,0.0677,,3.1,2.2,2.7
1971,144,0,North America,R&D,Supply Chain,Meets,Male,38,6,5,17,3.2,5.0,2.92,0.0977,,4.2,3.9,3.1
1972,787,0,Middle East & Africa,HR,Clinical Operations,Below,Male,41,16,6,18,3.99,3.82,2.39,0.0,,3.6,2.8,4.9
1973,705,0,Europe,HR,Clinical Operations,Far Below,Male,40,5,9,29,3.31,3.17,3.06,0.0,,3.7,2.9,2.1
1974,992,0,North America,Finance,Medical Affairs,Exceeds,Female,33,22,8,23,3.76,3.03,1.91,0.0588,,3.1,2.6,1.5
1975,453,0,Europe,Manufacturing,Supply Chain,Meets,Male,38,11,5,18,2.69,3.75,3.11,0.0348,,3.4,3.9,3.2
1976,149,0,Asia Pacific,R&D,Legal & Compliance,Far Exceeds,Female,38,12,6,14,3.33,3.65,1.95,0.2644,,3.5,4.6,1.7
1977,631,0,Middle East & Africa,Digital,Human Resources,Exceeds,Non-Binary/Other,32,1,11,13,3.35,3.29,3.46,0.1452,,3.6,4.7,2.6
1978,283,0,Latin America,Commercial,Communications,Meets,Male,38,7,8,20,3.7,1.94,1.68,0.0422,,4.1,1.3,1.3
1979,687,0,Europe,Digital,Human Resources,Below,Female,38,16,6,15,2.19,3.75,3.0,0.0,2026-09-24,3.8,4.0,2.3
1980,793,0,Asia Pacific,HR,Quality Assurance,Meets,Male,50,6,10,24,3.77,2.5,2.95,0.0383,2026-01-28,,,
1981,127,0,Latin America,R&D,Market Access,Far Below,Male,33,26,6,12,3.37,1.52,3.01,0.0,2026-06-19,,,
1982,135,0,Latin America,R&D,Pharmacovigilance,Below,Male,44,14,9,27,1.94,2.9,2.33,0.0,2026-02-05,,,
1983,30,0,Europe,R&D,Clinical Operations,Meets,Female,41,3,7,9,4.27,2.63,2.19,0.0977,2026-11-04,3.5,2.3,1.0
1984,478,0,North America,Manufacturing,Medical Affairs,Meets,Female,44,12,7,19,2.37,3.23,3.95,0.0348,,3.2,3.8,3.2
1985,637,0,Europe,Digital,Medical Affairs,Meets,Non-Binary/Other,33,8,7,16,3.04,2.75,2.81,0.0853,,3.0,1.9,3.6
1986,450,0,Asia Pacific,Manufacturing,Data Science,Meets,Male,27,2,7,15,1.6,2.44,2.31,0.0348,,2.0,3.3,1.7
1987,1004,0,Latin America,Finance,Supply Chain,Meets,Female,37,13,7,15,3.9,3.48,2.37,0.0331,,4.8,5.0,3.5
1988,313,0,Europe,Commercial,Clinical Operations,Below,Female,43,3,11,16,3.44,3.52,3.26,0.0,,4.3,4.4,2.7
1989,895,0,North America,Finance,Pharmacovigilance,Meets,Male,36,25,12,20,4.52,1.39,2.0,0.0331,,4.5,1.9,2.9
1990,708,0,Europe,HR,Finance & Accounting,Meets,Male,37,7,12,17,3.09,2.75,2.38,0.0383,2026-01-03,,,
1991,506,0,Middle East & Africa,Manufacturing,Quality Assurance,Meets,Female,50,40,6,11,3.74,3.17,2.16,0.0348,,4.0,3.0,2.6
1992,445,0,North America,Manufacturing,Regulatory Affairs,Meets,Female,34,5,5,12,3.93,2.17,4.3,0.0348,,3.1,2.3,3.1
1993,955,0,Asia Pacific,Finance,Regulatory Affairs,Meets,Male,44,14,11,15,3.5,3.42,2.38,0.0331,2026-10-12,3.9,1.4,3.5
1994,773,0,Latin America,HR,Quality Assurance,Below,Female,32,7,9,28,2.95,3.02,1.6,0.0,,4.1,2.2,3.2
1995,173,0,Europe,R&D,Human Resources,Meets,Non-Binary/Other,45,14,6,13,2.52,2.84,1.47,0.0977,,2.6,2.3,2.7
1996,765,0,North America,HR,Legal & Compliance,Far Exceeds,Male,38,4,12,24,2.57,2.35,2.22,0.1168,,3.7,3.2,4.2
1997,576,0,Middle East & Africa,Digital,Communications,Below,Male,41,26,10,15,3.88,2.62,2.35,0.0,,3.7,2.6,3.1
1998,927,0,North America,Finance,Clinical Operations,Meets,Female,34,7,9,14,2.69,4.02,2.82,0.0331,,3.1,4.0,3.9
1999,854,0,Middle East & Africa,HR,Finance & Accounting,Exceeds,Male,39,14,7,15,2.73,4.3,1.99,0.0677,,2.8,4.6,2.4
2000,154,0,Asia Pacific,R&D,Supply Chain,Meets,Female,39,8,8,29,2.6,2.23,2.72,0.0977,,2.7,4.0,2.4
2001,760,0,Latin America,HR,Pharmacovigilance,Meets,Male,30,29,10,19,3.23,2.83,4.3,0.0383,2026-09-28,4.3,2.4,3.3
2002,443,0,Asia Pacific,Manufacturing,IT & Digital,Exceeds,Female,35,6,7,16,3.58,2.09,2.57,0.0616,,2.9,3.8,2.5
2003,236,0,Europe,Commercial,Communications,Meets,Female,40,25,9,18,3.78,2.92,3.9,0.0422,,3.1,1.6,3.5
2004,525,0,North America,Manufacturing,Data Science,Meets,Male,33,18,6,37,2.57,3.25,2.87,0.0348,,4.0,2.6,1.4
2005,238,0,Middle East & Africa,Commercial,Supply Chain,Meets,Male,39,8,6,11,3.32,3.06,2.01,0.0422,,2.9,4.9,1.2
2006,858,0,Middle East & Africa,HR,Marketing,Meets,Female,37,10,7,15,1.27,1.0,2.04,0.0383,2026-10-20,2.4,2.6,1.1
2007,606,0,North America,Digital,Communications,Far Exceeds,Male,42,12,9,13,3.47,4.16,3.07,0.2363,,2.6,4.0,3.4
2008,809,0,North America,HR,Supply Chain,Exceeds,Female,37,11,8,21,2.85,2.54,1.0,0.0677,,3.3,3.8,3.1
2009,59,0,Europe,R&D,Supply Chain,Meets,Male,52,14,6,20,1.53,1.84,2.92,0.0977,,1.3,3.4,2.2
2010,785,0,Asia Pacific,HR,Market Access,Exceeds,Male,26,8,11,17,2.34,2.2,1.55,0.0677,2026-01-03,,,
2011,336,0,Middle East & Africa,Commercial,Clinical Operations,Exceeds,Male,33,13,12,23,3.23,4.0,3.8,0.0743,,3.6,4.1,2.2
2012,516,0,Europe,Manufacturing,Legal & Compliance,Far Exceeds,Male,42,14,8,15,2.77,3.68,3.91,0.1069,,4.3,3.7,3.8
2013,528,0,Asia Pacific,Digital,Data Science,Meets,Male,39,12,7,10,3.34,2.95,2.39,0.0853,,3.9,1.9,3.2
2014,783,0,Europe,HR,Market Access,Below,Female,41,18,5,29,3.42,2.94,4.92,0.0,,3.2,4.0,2.7
2015,804,0,Middle East & Africa,HR,Clinical Operations,Meets,Female,25,7,6,9,3.54,1.79,1.95,0.0383,,4.0,1.2,3.5
2016,382,0,North America,Manufacturing,Sales,Below,Female,37,12,7,25,3.24,3.95,1.71,0.0,2026-01-12,,,
2017,586,0,North America,Digital,Data Science,Meets,Male,38,12,11,18,2.3,3.87,2.41,0.0853,,2.1,3.3,4.1
2018,946,0,Asia Pacific,Finance,Clinical Operations,Below,Male,42,11,7,17,3.89,4.23,1.0,0.0,2026-02-26,,,
2019,733,0,Latin America,HR,Regulatory Affairs,Exceeds,Male,40,11,8,28,3.35,3.19,2.63,0.0677,,2.4,5.0,4.0
2020,709,0,Asia Pacific,HR,Market Access,Meets,Male,38,15,7,13,2.09,4.13,2.16,0.0383,,2.1,2.5,1.3
2021,1006,0,Latin America,Finance,Sales,Meets,Female,37,8,10,14,2.64,2.15,5.0,0.0331,,2.5,2.5,4.9
2022,195,0,Europe,Commercial,Human Resources,Meets,Female,30,1,8,37,4.06,3.06,1.52,0.0422,2026-11-12,3.3,3.9,1.0
2023,291,0,Europe,Commercial,Data Science,Below,Male,40,13,6,13,2.12,3.88,5.0,0.0,2026-01-20,,,
2024,154,0,Middle East & Africa,R&D,Marketing,Meets,Female,37,5,10,11,4.24,3.69,3.85,0.0977,,4.1,2.9,3.7
2025,369,0,Latin America,Manufacturing,Pharmacovigilance,Meets,Male,35,11,11,25,5.0,4.53,1.1,0.0348,,4.8,4.6,1.6
2026,592,0,Middle East & Africa,Digital,Marketing,Exceeds,Female,38,4,10,28,2.79,2.42,2.9,0.1452,,2.7,4.1,2.6
2027,817,0,North America,HR,Regulatory Affairs,Below,Female,36,7,11,20,2.63,3.81,3.29,0.0,,4.0,5.0,1.8
2028,867,0,Latin America,HR,Regulatory Affairs,Meets,Male,29,13,6,11,3.9,1.86,2.6,0.0383,,2.2,1.5,1.6
2029,35,0,Asia Pacific,R&D,Communications,Meets,Female,42,10,12,36,2.95,1.27,1.38,0.0977,,4.1,1.5,2.0
2030,811,0,North America,HR,Finance & Accounting,Far Below,Female,49,11,9,15,2.86,3.35,1.64,0.0,,3.3,1.8,2.8
2031,504,0,North America,Manufacturing,Finance & Accounting,Meets,Male,40,14,5,21,3.77,4.69,2.1,0.0348,,3.6,5.0,3.0
2032,68,0,Asia Pacific,R&D,Quality Assurance,Meets,Female,40,2,6,14,2.77,4.4,2.29,0.0977,2026-03-22,,,
2033,527,0,North America,Manufacturing,Human Resources,Meets,Female,47,11,5,11,3.05,2.18,2.46,0.0348,,3.7,2.0,3.2
2034,68,1,Latin America,R&D,Quality Assurance,Meets,Female,49,4,9,18,2.98,3.0,1.15,0.0977,,4.4,4.0,1.0
2035,765,0,Middle East & Africa,HR,Marketing,Meets,Female,37,12,6,13,3.28,1.94,3.11,0.0383,2026-01-26,,,
2036,59,1,North America,R&D,Market Access,Far Exceeds,Male,34,7,8,14,2.03,3.14,3.16,0.2644,,2.4,3.3,4.7
2037,253,0,Latin America,Commercial,Supply Chain,Meets,Male,41,9,7,19,2.94,3.61,1.15,0.0422,,3.7,4.5,2.1
2038,587,0,Europe,Digital,Clinical Operations,Meets,Male,39,8,5,8,2.53,2.64,3.21,0.0853,2026-07-27,2.9,3.6,4.3
2039,734,0,Latin America,HR,Communications,Meets,Male,44,6,11,12,2.45,3.24,1.0,0.0383,,1.7,2.9,1.7
2040,918,0,Middle East & Africa,Finance,IT & Digital,Meets,Female,38,3,10,13,4.58,2.35,1.55,0.0331,,5.0,2.7,3.5
2041,607,0,Latin America,Digital,Pharmacovigilance,Far Below,Male,38,23,7,26,5.0,2.44,1.51,0.0,,5.0,1.7,1.1
2042,868,0,Asia Pacific,HR,Sales,Meets,Female,32,2,5,8,2.45,2.11,3.43,0.0383,2026-01-12,,,
2043,611,0,Middle East & Africa,Digital,Pharmacovigilance,Meets,Female,44,13,9,23,3.67,2.17,1.72,0.0853,,3.9,2.3,4.8
2044,274,0,Europe,Commercial,Regulatory Affairs,Meets,Female,34,3,6,10,2.82,4.67,2.01,0.0422,,2.9,4.9,2.9
2045,632,0,Asia Pacific,Digital,Legal & Compliance,Exceeds,Male,31,7,9,34,3.83,3.51,3.44,0.1452,,3.7,4.1,3.7
2046,84,0,Latin America,R&D,Quality Assurance,Exceeds,Male,25,26,9,13,1.7,1.26,2.37,0.1648,,2.2,1.7,1.2
2047,613,0,Middle East & Africa,Digital,Supply Chain,Below,Male,37,5,12,18,2.75,3.42,2.08,0.0,,3.1,3.5,2.6
2048,746,0,Europe,HR,Human Resources,Meets,Non-Binary/Other,34,9,5,6,3.18,3.47,1.0,0.0383,,3.0,2.1,1.7
2049,913,0,Asia Pacific,Finance,Legal & Compliance,Far Below,Female,37,29,11,21,1.64,4.75,3.19,0.0,2026-04-14,,,
2050,933,0,Europe,Finance,Medical Affairs,Meets,Male,35,23,7,8,3.54,1.86,3.79,0.0331,,3.1,1.8,5.0
2051,519,0,Latin America,Manufacturing,Data Science,Below,Male,36,24,12,15,1.97,3.55,2.72,0.0,,2.3,3.3,3.8
2052,616,1,Europe,Digital,Medical Affairs,Exceeds,Female,33,8,8,10,3.96,2.91,3.71,0.1452,,4.1,2.9,3.4
2053,885,0,North America,Finance,Medical Affairs,Exceeds,Male,34,16,7,9,2.65,3.24,2.96,0.0588,,3.6,2.1,1.9
2054,680,0,Asia Pacific,Digital,Market Access,Far Below,Female,32,4,12,26,2.83,3.64,2.0,0.0,2026-01-28,,,
2055,992,0,Europe,Finance,Market Access,Meets,Female,37,8,11,26,3.27,1.0,3.9,0.0331,2026-03-07,,,
2056,628,0,Latin America,Digital,Quality Assurance,Meets,Female,31,14,9,23,3.04,3.51,3.75,0.0853,,3.3,4.9,4.3
2057,754,0,Latin America,HR,Finance & Accounting,Meets,Female,46,22,11,14,3.54,3.54,2.45,0.0383,2026-03-07,,,
2058,556,0,Europe,Digital,Finance & Accounting,Meets,Female,38,6,11,23,4.85,3.25,3.21,0.0853,,4.8,3.1,4.2
2059,783,0,Latin America,HR,Medical Affairs,Meets,Male,29,14,8,16,4.27,1.99,4.47,0.0383,,4.2,2.6,3.6
2060,744,0,Middle East & Africa,HR,Legal & Compliance,Exceeds,Female,39,17,8,22,2.06,2.87,2.27,0.0677,,3.6,2.8,4.2
2061,508,0,Middle East & Africa,Manufacturing,Sales,Meets,Female,33,12,6,24,2.62,4.35,3.54,0.0348,,3.1,4.5,4.4
2062,1021,0,Middle East & Africa,Finance,Regulatory Affairs,Meets,Male,44,6,10,20,3.05,2.96,3.37,0.0331,2026-10-23,3.6,4.2,3.0
2063,135,0,North America,R&D,Finance & Accounting,Exceeds,Male,34,10,8,25,2.11,3.75,2.94,0.1648,,2.7,3.1,1.8
2064,824,0,Europe,HR,Medical Affairs,Far Exceeds,Male,46,5,5,16,3.42,3.49,2.63,0.1168,,4.1,3.9,2.3
2065,943,0,North America,Finance,Supply Chain,Meets,Female,44,12,11,15,4.51,4.09,1.0,0.0331,2026-04-12,,,
2066,291,0,Latin America,Commercial,Data Science,Below,Male,60,13,10,12,3.01,4.55,3.88,0.0,2026-11-08,1.0,5.0,2.0
2067,696,0,North America,Digital,Legal & Compliance,Meets,Female,39,8,7,12,3.51,1.04,1.67,0.0853,,3.1,2.9,2.1
2068,218,0,Latin America,Commercial,Legal & Compliance,Far Exceeds,Male,42,19,12,27,2.48,2.38,3.07,0.1275,,3.7,2.2,2.8
2069,617,0,Latin America,Digital,Clinical Operations,Below,Female,38,13,12,18,3.37,3.04,2.15,0.0,2026-12-20,3.6,3.2,2.1
2070,511,0,Asia Pacific,Manufacturing,Finance & Accounting,Meets,Female,39,24,8,12,3.11,5.0,4.31,0.0348,,3.3,3.4,3.3
2071,798,0,Middle East & Africa,HR,Quality Assurance,Below,Male,45,20,8,21,3.07,4.04,1.88,0.0,2026-03-19,,,
2072,87,0,Latin America,R&D,Quality Assurance,Meets,Male,43,9,11,21,2.78,3.52,2.15,0.0977,,3.1,2.8,2.0
2073,783,0,Asia Pacific,HR,Marketing,Exceeds,Male,37,13,7,12,4.16,3.54,4.84,0.0677,,4.1,3.7,3.7
2074,572,0,Middle East & Africa,Digital,Supply Chain,Meets,Female,46,9,7,19,3.77,2.09,3.46,0.0853,,3.5,2.0,4.2
2075,32,0,Latin America,R&D,Communications,Meets,Female,44,16,11,16,3.85,3.53,2.03,0.0977,,2.9,3.9,1.0
2076,775,0,Latin America,HR,Market Access,Exceeds,Male,47,20,5,44,3.09,1.52,2.41,0.0677,,3.6,2.1,3.3
2077,81,0,North America,R&D,Human Resources,Below,Female,45,22,10,12,3.24,3.16,3.16,0.0,,3.3,2.3,1.4
2078,582,1,North America,Digital,Regulatory Affairs,Exceeds,Male,36,19,10,13,2.68,3.47,1.81,0.1452,,3.3,3.3,1.3
2079,463,0,Middle East & Africa,Manufacturing,Sales,Meets,Female,35,14,11,28,2.82,3.87,2.17,0.0348,2026-03-22,,,
2080,485,0,Latin America,Manufacturing,IT & Digital,Meets,Male,35,13,12,30,2.93,1.6,2.54,0.0348,,2.2,1.6,2.3
2081,747,0,Europe,HR,Supply Chain,Meets,Female,43,15,7,14,2.74,2.67,3.0,0.0383,2026-01-19,,,
2082,339,0,North America,Commercial,Communications,Meets,Female,46,4,12,19,2.97,1.82,3.33,0.0422,,2.3,3.1,3.8
2083,550,0,Middle East & Africa,Digital,Pharmacovigilance,Exceeds,Female,44,4,6,15,4.7,4.27,1.12,0.1452,,4.5,4.0,2.8
2084,745,0,Latin America,HR,Clinical Operations,Far Exceeds,Male,29,15,12,18,3.77,4.65,2.13,0.1168,,4.2,5.0,3.0
2085,789,0,Latin America,HR,Communications,Exceeds,Male,34,6,11,19,3.48,3.87,2.8,0.0677,,1.7,2.0,1.7
2086,527,0,Europe,Manufacturing,Data Science,Below,Female,42,18,6,9,2.48,1.83,3.96,0.0,,2.7,2.8,2.5
2087,114,0,Middle East & Africa,R&D,Marketing,Meets,Male,45,23,10,16,2.44,2.98,2.79,0.0977,2026-03-02,,,
2088,563,0,Latin America,Digital,Legal & Compliance,Meets,Male,40,15,8,13,2.08,3.54,3.6,0.0853,,1.2,4.6,2.1
2089,63,0,North America,R&D,Supply Chain,Exceeds,Female,47,7,6,29,4.44,3.27,2.13,0.1648,2026-03-27,,,
2090,1042,0,Europe,Finance,Marketing,Meets,Male,27,5,5,13,3.49,3.52,3.89,0.0331,,4.6,3.2,3.2
2091,1052,0,Middle East & Africa,Finance,Clinical Operations,Far Exceeds,Male,37,8,10,26,2.92,3.21,2.5,0.1022,,3.3,3.8,2.4
2092,636,0,Europe,Digital,Medical Affairs,Far Exceeds,Female,47,10,9,19,3.37,3.26,3.63,0.2363,,4.2,3.1,3.3
2093,357,0,North America,Commercial,Marketing,Meets,Female,40,7,9,13,3.79,2.05,2.63,0.0422,,4.3,1.0,2.0
2094,895,0,Middle East & Africa,Finance,Quality Assurance,Exceeds,Male,33,9,8,15,2.21,3.82,3.59,0.0588,2026-08-10,3.5,3.0,3.5
2095,367,0,Europe,Manufacturing,Market Access,Far Exceeds,Female,43,9,11,26,3.57,1.33,2.44,0.1069,,3.5,2.9,3.7
2096,344,0,Asia Pacific,Commercial,Communications,Exceeds,Female,39,4,10,27,3.21,3.88,3.04,0.0743,,3.0,4.3,3.7
2097,795,0,North America,HR,Legal & Compliance,Meets,Non-Binary/Other,35,6,6,10,3.03,1.0,2.65,0.0383,2026-01-05,,,
2098,1039,0,North America,Finance,Medical Affairs,Exceeds,Male,29,6,11,18,3.45,4.14,2.84,0.0588,,2.2,2.8,3.1
2099,469,0,North America,Manufacturing,Supply Chain,Below,Non-Binary/Other,42,12,12,18,4.16,3.01,3.43,0.0,,3.1,3.3,2.9
2100,785,1,Asia Pacific,HR,Human Resources,Meets,Male,31,16,5,6,5.0,2.64,3.45,0.0383,,5.0,3.5,2.2
2101,322,0,Asia Pacific,Commercial,Data Science,Meets,Male,51,11,7,14,3.91,4.12,1.4,0.0422,2026-01-14,,,
2102,576,0,Latin America,Digital,Quality Assurance,Below,Male,27,12,7,18,1.69,3.7,3.84,0.0,,1.7,4.6,3.6
2103,761,0,Europe,HR,Clinical Operations,Exceeds,Male,38,10,12,15,3.59,2.56,1.38,0.0677,2026-03-12,,,
2104,92,0,Latin America,R&D,Medical Affairs,Meets,Female,43,15,9,14,3.24,4.48,3.06,0.0977,,4.3,3.8,3.0
2105,694,0,Europe,Digital,Quality Assurance,Meets,Female,32,10,6,17,4.19,3.01,1.54,0.0853,,3.4,2.9,1.7
2106,572,0,Asia Pacific,Digital,Market Access,Meets,Male,34,11,10,34,3.57,3.02,3.81,0.0853,,3.6,2.0,2.7
2107,285,1,Asia Pacific,Commercial,Medical Affairs,Far Exceeds,Male,43,30,6,21,3.46,3.31,3.69,0.1275,,3.1,3.8,1.9
2108,199,0,Latin America,Commercial,Regulatory Affairs,Exceeds,Male,32,3,11,20,3.29,3.29,2.88,0.0743,2026-01-13,,,
2109,409,0,Middle East & Africa,Manufacturing,Regulatory Affairs,Far Below,Male,50,7,10,22,3.16,3.15,1.98,0.0,2026-05-21,,,
2110,424,0,Latin America,Manufacturing,Medical Affairs,Far Exceeds,Male,38,11,12,16,3.35,3.83,5.0,0.1069,,4.3,3.5,4.7
2111,172,0,Europe,R&D,Communications,Meets,Male,35,9,11,19,5.0,2.73,2.39,0.0977,,4.2,1.0,3.3
2112,572,0,Latin America,Digital,Finance & Accounting,Meets,Male,48,3,7,9,2.95,3.87,2.09,0.0853,2026-03-24,,,
2113,79,0,North America,R&D,Medical Affairs,Meets,Male,32,12,11,20,2.66,2.1,1.0,0.0977,,3.1,4.6,2.7
2114,113,0,Europe,R&D,Communications,Exceeds,Female,48,8,6,7,3.28,3.12,1.19,0.1648,,3.1,3.8,3.1
2115,270,0,Europe,Commercial,Regulatory Affairs,Exceeds,Male,32,10,6,12,1.83,3.37,3.99,0.0743,2026-06-05,,,
2116,2,0,Middle East & Africa,R&D,Supply Chain,Meets,Male,46,6,12,36,2.0,2.35,2.5,0.0977,,1.5,4.0,2.4
2117,2,0,Asia Pacific,R&D,Communications,Meets,Male,49,8,7,20,2.21,2.81,2.22,0.0977,2026-02-14,,,
2118,877,0,Europe,HR,Marketing,Meets,Male,37,15,6,10,2.52,3.61,3.37,0.0383,,4.7,2.9,3.4
2119,517,0,Asia Pacific,Manufacturing,Human Resources,Meets,Female,37,10,9,12,5.0,2.2,2.04,0.0348,,4.3,3.1,2.4
2120,507,0,Latin America,Manufacturing,Data Science,Meets,Female,36,11,7,24,2.45,3.72,1.44,0.0348,,3.4,1.3,2.6
2121,570,0,North America,Digital,Quality Assurance,Meets,Female,33,9,6,8,3.22,3.51,3.16,0.0853,,2.4,4.3,3.3
2122,526,0,Middle East & Africa,Manufacturing,Quality Assurance,Meets,Female,39,13,6,8,2.71,2.91,3.2,0.0348,,2.6,2.9,2.5
2123,915,0,Asia Pacific,Finance,Clinical Operations,Meets,Male,43,4,8,17,3.35,2.6,3.31,0.0331,2026-12-08,3.2,3.9,3.8
2124,544,0,Europe,Digital,Data Science,Meets,Male,42,9,11,13,4.59,2.19,1.0,0.0853,,2.4,3.1,2.0
2125,712,0,Asia Pacific,HR,Sales,Meets,Female,41,27,7,24,4.51,4.68,3.48,0.0383,,5.0,4.4,2.6
